tag-0.1.0-DRAFT	d3298aa19dfed04774108e2c6f7bf677202441560bb25eba715580e8f16cab72
tag-1.0.0	d260666e595954828fa99ab8f87c3183d612cae2c42ea8226a6c184e6c6106c7
tag-1.1.0	33f8773bbd3b9277e5bffce9e9de4db379bde3d4e63da60705dd3a421c40e40f
tag-1.2.0	94153c4d7c42cf92c611ed1af43f898d010df1dc61f22ea5ee72900772d3004a
